Molecule ChEMBL ID,Smiles,Comment,Filepath
CHEMBL315362,CCOC(=O)c1cnc(N)nc1C(F)(F)F,inactive,rank1_confidence-0.79.sdf
CHEMBL1425339,CCCN1Cc2cccc(C(=O)NC3CCCC3)c2C1=O,inactive,rank1_confidence-0.74.sdf
CHEMBL1546072,Cn1c2ccc(F)cc2c2nnc(SCC(=O)Nc3cccc(O)c3)nc21,inactive,rank1_confidence-0.71.sdf
CHEMBL1342682,COc1cccc(CNC(=O)c2cccnc2Sc2ccccc2)c1,inactive,rank1_confidence-1.73.sdf
CHEMBL1727093,O=C(ONC(=O)C1CCCCC1C(=O)NOC(=O)c1ccccc1)c1ccccc1,inactive,rank1_confidence-1.78.sdf
CHEMBL1574489,CC(C)(CN1CCNCC1)NS(=O)(=O)c1ccc(Cl)cc1,active,rank1_confidence-1.49.sdf
CHEMBL1727215,CCN(CC(=O)Nc1c(F)cccc1F)C(=O)c1cc(-c2cccs2)nn1-c1ccccc1,active,rank1_confidence-1.65.sdf
CHEMBL1602802,O=C(c1ccc(Cl)c(Cl)c1)N1CCC(=O)N(C(COCc2cccc(Cl)c2)Cc2ccccc2)CC1,active,rank1_confidence-1.10.sdf
CHEMBL1331747,Cc1cc(Oc2ccc(C(F)(F)F)cc2[N+](=O)[O-])c2c3c(c(=O)oc2c1)CCC3,inactive,rank1_confidence-0.88.sdf
CHEMBL1340548,COc1ccccc1N1CCN(C(=O)COc2cccc(C)c2C)CC1,active,rank1_confidence-0.63.sdf
CHEMBL1379982,O=C(NN=Cc1sc(=O)[n-]c1-[n+]1ccc2ccccc2c1)c1ccccc1,inactive,rank1_confidence-0.06.sdf
CHEMBL1560880,COCCNc1oc(-c2ccco2)nc1S(=O)(=O)c1ccccc1,inactive,rank1_confidence-0.38.sdf
CHEMBL1885460,COc1cccc(CC(NC(C)=O)C(=O)NC2CCN(C(=O)c3ccc(Cl)cc3)CC2)c1OC,inactive,rank1_confidence-1.39.sdf
CHEMBL1521352,COc1ccc(-c2cnnn2-c2ccc(NC(=O)c3ccco3)cc2)cc1OC,inactive,rank1_confidence-0.69.sdf
CHEMBL1370283,O=C(CCc1nnc2ccc(NCc3ccco3)nn12)Nc1cc(F)ccc1F,inactive,rank1_confidence-1.28.sdf
CHEMBL1901221,CC(C)(C)Cc1c(-c2ccccc2)nc2ccc(Cl)cn12,active,rank1_confidence-1.38.sdf
CHEMBL1570804,COc1ccc2c(c1)CCc1c-2n[nH]c1C(=O)NCCC(C)C,active,rank1_confidence-0.61.sdf
CHEMBL1570824,Cc1ccccc1-c1nnc(-c2ccccc2C)o1,inactive,rank1_confidence-0.77.sdf
CHEMBL1337268,CC(C)c1ccccc1NC(=O)COC(=O)c1c2c(nc3ccccc13)CCN(Cc1ccccc1)C2,active,rank1_confidence-1.48.sdf
CHEMBL1430255,CCCOc1ccc(-c2csc(N)n2)cc1[N+](=O)[O-],inactive,rank1_confidence-0.76.sdf
CHEMBL1446138,O=S(=O)(Nc1ccc(-c2ccc3nncn3n2)cc1)c1cccc(F)c1,inactive,rank1_confidence-0.58.sdf
CHEMBL1464672,C=CCSc1nc2ccsc2c(=O)n1-c1ccccn1,inactive,rank1_confidence-0.89.sdf
CHEMBL1322881,N#Cc1c(C(F)(F)F)cc(-c2ccccc2)nc1SCc1nc(N)nc(N2CCOCC2)n1,inactive,rank1_confidence-1.79.sdf
CHEMBL3211833,Cc1ccc(O)c(/C=N/c2cc(C)ccc2O)c1,inactive,rank1_confidence-0.94.sdf
CHEMBL1729834,CC(=O)c1ccc(NC(=O)c2ccc(N3CCCC3=O)cc2)cc1,inactive,rank1_confidence-0.38.sdf
CHEMBL1390203,Cl.O=C(CN1CCOCC1)NC1C2CC3CC(C2)CC1C3,inactive,rank1_confidence-0.86.sdf
CHEMBL1887367,CCCCN1CC(COCc2ccccc2)Oc2cccc(Oc3ccc(F)cc3)c2S1(=O)=O,active,rank1_confidence-1.68.sdf
CHEMBL1351113,COC(=O)c1ccccc1N=Nc1c(O)n[nH]c1N,inactive,rank1_confidence-1.02.sdf
CHEMBL1595152,CC(NS(=O)(=O)OCC(Cl)(Cl)Cl)c1ccc(C(C)(C)C)cc1,active,rank1_confidence-0.73.sdf
CHEMBL1562540,Fc1ccc(Oc2ccc3nnc(C(F)(F)F)n3n2)cc1,inactive,rank1_confidence-0.73.sdf
CHEMBL1303024,CCOC(=O)c1c(C)[nH]c(C(=O)COC(=O)CSC)c1C,inactive,rank1_confidence-0.84.sdf
CHEMBL1350903,COc1cc2nc(-c3ccc(C)cc3)cc(O)c2cc1OC,inactive,rank1_confidence-0.69.sdf
CHEMBL3192688,COc1ccc(C(=O)N/N=C/c2ccc(OC)c(COc3ccc(F)cc3)c2)cc1,active,rank1_confidence-1.47.sdf
CHEMBL1886523,Cc1ccc(S(=O)(=O)N2C[C@H]3N(C(=O)OC(C)C)N(C(=O)OC(C)C)C[C@H](OC(=O)NCC4CCCCC4)[C@@]3(O)C2)cc1,active,rank1_confidence-1.75.sdf
CHEMBL1306320,Cn1nc(C(=O)NCc2ccco2)c2ccccc2c1=O,inactive,rank1_confidence-0.55.sdf
CHEMBL3209391,Cc1nnc(N/N=C/c2ccc([N+](=O)[O-])cc2)n1N,inactive,rank1_confidence-0.57.sdf
CHEMBL1601946,CCn1cc(C(=O)NCCc2ccc(OC)c(OC)c2)c(=O)c2cc(S(=O)(=O)N3CCC(C)CC3)ccc21,inactive,rank1_confidence-1.29.sdf
CHEMBL1373964,COc1cc(C(=O)Nc2cccc(-c3nncn3C)c2)cc(OC)c1OC,inactive,rank1_confidence-1.77.sdf
CHEMBL2130761,COc1ccc(CCNC2=CC(=O)CCC2)cc1OC,inactive,rank1_confidence-0.88.sdf
CHEMBL1346349,Cc1cc2c(c(C)nn2-c2ccccc2)c(=O)o1,inactive,rank1_confidence-0.43.sdf
CHEMBL1398748,O=C(O)c1cccc2c1C(=O)c1ccc(-c3ccc(F)cc3OCc3ccccc3)cc1S2(=O)=O,inactive,rank1_confidence-1.74.sdf
CHEMBL1461978,CCCNS(=O)(=O)c1cc(Br)cc2c1N(C(=O)CC)CC2,inactive,rank1_confidence-0.93.sdf
CHEMBL1452773,Cc1cccc(NC(=O)COC(=O)C2CCN(/C=C/C(=O)C(F)(F)F)CC2)c1,inactive,rank1_confidence-0.70.sdf
CHEMBL3193362,N#Cc1c(/N=C/c2cccnc2)sc2c1CCCC2,inactive,rank1_confidence-0.15.sdf
CHEMBL1519484,CCOC(=O)CSc1nnc(CNC(=O)c2cccc(C)c2)n1C,inactive,rank1_confidence-0.93.sdf
CHEMBL2135445,Cn1c(SCC(=O)Nc2cccnc2Cl)nc2ccccc21,inactive,rank1_confidence-1.00.sdf
CHEMBL3213117,CCN1C(=O)/C(=C/c2cccs2)S/C1=N/c1ccc(OC)cc1,inactive,rank1_confidence-0.60.sdf
CHEMBL2143031,C=CCn1c(C)nc2c(cnn2-c2ccccc2)c1=O,inactive,rank1_confidence0.20.sdf
CHEMBL1438567,Cc1ccc(CNc2ccc(O)cc2)cc1,inactive,rank1_confidence-0.39.sdf
CHEMBL1458606,CCC(=O)N(Cc1cc2cc(C)c(C)cc2nc1O)C1CCCCC1,active,rank1_confidence-1.14.sdf
CHEMBL2139071,c1ccc(N2[C@@H]3CC[C@H]2c2ccncc2C3)cc1,inactive,rank1_confidence-0.92.sdf
CHEMBL1498134,Nc1nc(NCC(=O)O)nc(NC2CCCCC2)c1[N+](=O)[O-],inactive,rank1_confidence-1.13.sdf
CHEMBL1887203,COc1cccc(CNC(=O)c2ccc3c(c2)sc2nc(-c4cccc(OC)c4)cn23)c1,inactive,rank1_confidence-0.63.sdf
CHEMBL1560562,Cc1ccc(S(=O)(=O)NCc2ccc(C(=O)N3CCN(c4ccccn4)CC3)cc2)cc1,active,rank1_confidence-0.57.sdf
CHEMBL1429184,C(#Cc1ccc(C#CCN2CCCC2)cc1)CN1CCCC1,active,rank1_confidence-0.47.sdf
CHEMBL1347142,Cc1ccc(-c2nnc(O)c3ccccc23)cc1S(=O)(=O)NCC1CCCO1,inactive,rank1_confidence-0.66.sdf
CHEMBL1326417,CC(=N)c1c(O)oc2ccccc2c1=O,inactive,rank1_confidence-0.45.sdf
CHEMBL2131224,COc1ccccc1N1CCN(C(=O)c2cc(-c3ccccc3)nc3c2cnn3C(C)C)CC1,active,rank1_confidence-0.31.sdf
CHEMBL1555581,Cc1cc(C(F)F)n2ncc(C(=O)NCc3ccccc3C(F)(F)F)c2n1,inactive,rank1_confidence-0.60.sdf
CHEMBL1707995,COc1cc2sc3cc(NCc4ccc(C)o4)ccc3c(=O)c2cc1OC,inactive,rank1_confidence-0.63.sdf
CHEMBL1376383,COC(=O)c1ccc(NC(=O)CN(Cc2ccccc2)S(=O)(=O)c2ccc(C)cc2)cc1,active,rank1_confidence-0.82.sdf
CHEMBL1594298,CCOc1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2onc(C)c2C)cc1,inactive,rank1_confidence-0.91.sdf
CHEMBL1730866,CCN(CC)c1ccc(C(=O)N2CCC(c3ccncc3)CC2)cc1,inactive,rank1_confidence-0.68.sdf
CHEMBL1504270,CCOC(=O)c1cc(-c2ccc(Cl)cc2)nc2c1c(=O)[nH]c(=O)n2CCOC,inactive,rank1_confidence-1.44.sdf
CHEMBL1409804,Cn1c(CN2CCOCC2)nnc1SCC(=O)NC1CCCCC1,inactive,rank1_confidence-0.58.sdf
CHEMBL1533849,COc1cc2c(cc1OC)C(=O)CCS2,inactive,rank1_confidence-0.28.sdf
CHEMBL1889487,CC12CCC3C(CCCC4CC(=O)CCC43C)C1CCC2O,inactive,rank1_confidence-0.67.sdf
CHEMBL1420531,FC(F)(F)c1ccc(N2CCN(c3cc(-c4ccccc4)nc4ncnn34)CC2)nc1,inactive,rank1_confidence-0.13.sdf
CHEMBL1479519,O=C(NCC(=O)N1CCN(C(c2ccccc2)c2ccccc2)CC1)c1ccccc1F,active,rank1_confidence-1.39.sdf
CHEMBL3189627,O=C(CSc1nnc(SCc2cccc3ccccc23)s1)N/N=C/c1c[nH]c2ccccc12,active,rank1_confidence-0.91.sdf
CHEMBL1869453,CCOc1cc(C(=S)N2CCCC2)ccc1OC,inactive,rank1_confidence-0.59.sdf
CHEMBL1312048,COc1cc(C(=O)NC(CCSC)C(=O)OCc2cc([N+](=O)[O-])cc3c2OCOC3)cc(OC)c1OC,inactive,rank1_confidence-1.14.sdf
CHEMBL1414851,COC(=O)/C=C1/N=C(Nc2nc(C)cc(C)n2)N(c2ccccc2)C1=O,inactive,rank1_confidence-0.81.sdf
CHEMBL1515693,Cc1cc(S(=O)(=O)Nc2ccc(-c3ccc(N4CCCCC4)nn3)cc2)c(C)cc1Cl,active,rank1_confidence-0.65.sdf
CHEMBL1312301,O=C(Nc1cc(C(F)(F)F)ccc1Cl)C(Sc1ccccn1)c1ccccc1,active,rank1_confidence-1.38.sdf
CHEMBL1870672,CCOc1ccccc1C(=O)Nc1nncs1,inactive,rank1_confidence-0.55.sdf
CHEMBL1407721,CC(NC(=O)c1ccco1)C12CC3CC(CC(C3)C1)C2,active,rank1_confidence-1.47.sdf
CHEMBL1394959,COc1ccc(-c2ccc3c(N)c(C(=O)Nc4cccc(C)c4)sc3n2)cc1,inactive,rank1_confidence-0.61.sdf
CHEMBL1488031,CSc1nsc(SC)c1NC(=O)OC1CCCCC1,active,rank1_confidence-1.34.sdf
CHEMBL1318948,Cn1nc(C(=O)Nc2nc3ccccc3[nH]2)c2ccccc2c1=O,inactive,rank1_confidence-0.45.sdf
CHEMBL1311742,O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1NCCN=C(S)Nc1ccc(Cl)c(Cl)c1,active,rank1_confidence-1.78.sdf
CHEMBL1869466,NS(=O)(=O)c1ccc(CCNC(=O)C2CCN(S(=O)(=O)c3c(Cl)cccc3Cl)CC2)cc1,inactive,rank1_confidence-1.21.sdf
CHEMBL1470998,Cc1ccc(-c2nnn(CC(=O)N(Cc3ccco3)C(C(=O)NC(C)(C)C)c3ccc(C)o3)n2)o1,active,rank1_confidence-1.12.sdf
CHEMBL1392490,CC(=O)N1CCC2(CC1)CC(=O)c1cc(OCC(=O)N3CCN(C)CC3)ccc1O2,inactive,rank1_confidence-0.57.sdf
CHEMBL1387237,Cc1cc(C)nc(SCc2cn3c(C)cc(C)nc3n2)n1,inactive,rank1_confidence-1.48.sdf
CHEMBL1890703,O=C(O)CCCC(=O)N(Cc1ccccc1)Cc1ccccc1,inactive,rank1_confidence-0.88.sdf
CHEMBL2139383,CCOC(=O)c1nc2ccc(C)cc2c2c1C1CC(c3c(Cl)cccc31)N2C(=O)OCc1ccccc1,active,rank1_confidence-1.47.sdf
CHEMBL1335613,Cc1cc2[nH]c(=O)c(=O)[nH]c2cc1S(=O)(=O)NC1CCC(C)CC1,inactive,rank1_confidence-1.20.sdf
CHEMBL1454813,CN1Cc2sc(N)c(C#N)c2CC1(C)C.Cl,inactive,rank1_confidence-0.69.sdf
CHEMBL3197046,O=C(N/N=C/C(Cl)=C/c1ccccc1)c1ccco1,inactive,rank1_confidence-0.66.sdf
CHEMBL1476125,COc1cc(C(=O)Nc2ccc(OCc3cc(=O)n4cccc(C)c4n3)cc2)cc(OC)c1OC,inactive,rank1_confidence-0.62.sdf
CHEMBL1869550,O=C(O)CNS(=O)(=O)c1cccc(Cl)c1,inactive,rank1_confidence-0.82.sdf
CHEMBL1342618,COc1ccc(-c2ccc(C(=O)C3CC3)cc2)cc1,inactive,rank1_confidence-0.17.sdf
CHEMBL2134334,Cc1noc(C)c1S(=O)(=O)N(C)C[C@H]1Oc2ccc(NC(=O)C3CCCCC3)cc2C(=O)N([C@H](C)CO)C[C@@H]1C,inactive,rank1_confidence-1.52.sdf
CHEMBL1794193,COCCCNCC(O)COc1cccc2[nH]c(C)cc12,inactive,rank1_confidence-0.38.sdf
CHEMBL1893249,O=C(NC1CC1)c1cc2c(s1)CS(=O)(=O)C2,inactive,rank1_confidence-0.12.sdf
CHEMBL1733010,C=CCC[C@H](Cc1ccc(F)cc1)C(=O)OC[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC=C)CC(=O)N(CCO)Cc1ccccc1,active,rank1_confidence-2.03.sdf
CHEMBL1356165,COc1ccc(CNC(=O)c2cc3cccc4c3n2CC(C)S4)c(OC)c1,active,rank1_confidence-0.50.sdf
CHEMBL3190955,CCOC(=O)/C(=N\Nc1ccccc1Cl)N(C)C1CCCCC1,active,rank1_confidence-0.73.sdf
CHEMBL1410346,Cc1ccccc1Nc1nc(N)nc(COC(=O)c2ccc(O)cc2)n1,inactive,rank1_confidence-0.92.sdf
CHEMBL1555035,COc1ccccc1C(=O)Nc1ccc(-c2cc(C(F)(F)F)nn2-c2ccccc2)cc1,active,rank1_confidence-0.56.sdf
CHEMBL1566382,C=C(Br)Cn1c(CCC)nc2ccccc21,active,rank1_confidence-0.73.sdf
CHEMBL1419106,Cc1ccc(C)c2nc(O)c(CCNC(=O)c3ccc4c(c3)OCO4)cc12,inactive,rank1_confidence-1.48.sdf
CHEMBL1488037,CC(c1ccccc1)N(CCC(c1ccccc1)C1CCOC(C)(C)C1)C(=O)c1ccco1,active,rank1_confidence-1.97.sdf
CHEMBL1334770,O=C(NCc1cc([N+](=O)[O-])ccc1O)c1cccnc1Sc1ccccc1,inactive,rank1_confidence-0.97.sdf
CHEMBL2134975,CCOc1ccccc1C(=O)NCC(=O)N(C)CC(=O)Nc1ccc(N2CCOCC2)cc1,inactive,rank1_confidence-0.57.sdf
CHEMBL1537791,CSc1ccc(CNc2nc3ccccc3n3cnnc23)cc1,inactive,rank1_confidence-0.80.sdf
CHEMBL1480659,O=C(Nc1nc(-c2cccs2)cs1)c1ccc([N+](=O)[O-])o1,inactive,rank1_confidence-0.55.sdf
CHEMBL1394226,O=C(CCCn1c2ccccc2c(=O)c2ccccc21)Nc1cccc(Cl)c1,active,rank1_confidence-0.52.sdf
CHEMBL1522301,CCOc1cc(C(=O)Nc2cc3c(cc2N2CCCC2)n(C)c(=O)n3C)cc(OCC)c1OCC,inactive,rank1_confidence-0.85.sdf
CHEMBL1386192,Cc1ccc(Cn2c(=N)c(C(=O)NCC3CCCO3)cc3c(=O)n4cccc(C)c4nc32)cc1,inactive,rank1_confidence-0.99.sdf
CHEMBL1720414,Cc1ccc(S(=O)(=O)N(C)C)cc1[N+](=O)[O-],inactive,rank1_confidence-0.29.sdf
CHEMBL1885079,CCOC(=O)CNC(=O)/C=C/c1ccccc1Cl,inactive,rank1_confidence-0.50.sdf
CHEMBL1701946,Cc1ccc(NC(=O)CCc2nc(O)c3ccccc3n2)cc1S(=O)(=O)N1CCOCC1,inactive,rank1_confidence-0.95.sdf
CHEMBL1521417,Cc1c(Cl)cccc1NS(=O)(=O)c1ccc(-c2ccc(O)nn2)o1,inactive,rank1_confidence-0.82.sdf
CHEMBL1727403,O=C1CCc2cc(S(=O)(=O)N3CCN(c4ccc(F)cc4)CC3)cc3c2N1CC3,inactive,rank1_confidence-0.28.sdf
CHEMBL1450104,CCOC(=O)c1c(C)[nH]c2cc(Br)c(O)cc12,inactive,rank1_confidence-0.50.sdf
CHEMBL1379968,Cc1nnc2ccc(N3CCN(c4ccccn4)CC3)nn12,inactive,rank1_confidence-0.46.sdf
CHEMBL2138772,CC(=O)c1ccc(S(=O)(=O)Nc2ccc(C(=O)N3CCC3)cc2)cc1,inactive,rank1_confidence-0.56.sdf
CHEMBL1324435,N=c1c(C(=O)NCC2CCCO2)cc2c(=O)n3ccccc3nc2n1C1CCCC1,inactive,rank1_confidence-0.44.sdf
CHEMBL1401599,CCn1c(C)nc2cc(C(=O)NN=C(S)Nc3ccc(OC)cc3)ccc21,inactive,rank1_confidence-0.49.sdf
CHEMBL1524580,CCOc1cccc(CC(=O)N2CCc3c([nH]c4ccccc34)C2c2ccc(Cl)cc2)c1OCC,active,rank1_confidence-1.56.sdf
CHEMBL1469116,CCN1CCN(C(=O)CCN2C(=O)c3ccccc3C2=O)CC1,inactive,rank1_confidence-0.43.sdf
CHEMBL1734158,Cc1c(C)c(C)c(S(=O)(=O)n2[nH]c(=O)c(CCO)c2C)c(C)c1C,inactive,rank1_confidence-1.36.sdf
CHEMBL1383119,O=C(CSCCO)Nc1cccc2ccccc12,inactive,rank1_confidence-1.26.sdf
CHEMBL1327291,SC1=NC[C@H](CC2CCCCC2)N1CCc1cccc2ccccc12,active,rank1_confidence-1.17.sdf
CHEMBL1465512,O=C1/C(=C\NCc2ccccn2)c2ccccc2C(=O)N1c1ccccc1Cl,inactive,rank1_confidence-0.95.sdf
CHEMBL1561237,Cc1ccc2nc(-c3cccc(-c4cccc(Cl)c4)c3)c(NCc3ccccc3)n2c1.O=C(O)C(F)(F)F,active,rank1_confidence-1.68.sdf
CHEMBL1373503,c1ccc2cc(CSCc3nc4ccccc4[nH]3)ccc2c1,active,rank1_confidence-1.27.sdf
CHEMBL1492257,Cc1ccccc1N1CCN(Cc2nc(Cc3ccccc3F)no2)CC1,active,rank1_confidence-0.54.sdf
CHEMBL2139102,CN1CCOCCOc2ccccc2OCCOCC1,inactive,rank1_confidence-1.04.sdf
CHEMBL1713946,COCCNS(=O)(=O)c1ccc2c(c1)Cc1cc(S(=O)(=O)NCCOC)ccc1-2,inactive,rank1_confidence-0.99.sdf
CHEMBL1440564,CN(Cc1cnn(C)c1)C(=O)c1sc2cccc(Cl)c2c1Cl,inactive,rank1_confidence-0.28.sdf
CHEMBL1347240,CN1C(=O)NC(NS(=O)(=O)c2ccc(N)cc2)(C(F)(F)F)C1=O,inactive,rank1_confidence-0.54.sdf
CHEMBL1409918,CC(CNC(=O)Cn1ccc2cc(S(=O)(=O)N3CCCCCC3)ccc21)c1ccccc1,active,rank1_confidence-0.82.sdf
CHEMBL3191218,O=C(O)c1ccc(N/N=C/c2ccc(OC(=O)c3ccccc3Cl)cc2)cc1,active,rank1_confidence-0.53.sdf
CHEMBL3210152,CCN1C(=O)CS/C1=N/c1ccc(OC)cc1,inactive,rank1_confidence-0.50.sdf
CHEMBL1439041,Cc1ccc(NC(=O)c2sc3nc(-c4ccncc4)ccc3c2N)cc1,inactive,rank1_confidence-0.58.sdf
CHEMBL1373617,CC(=O)Nc1nc(C)c(-c2nc3cc([N+](=O)[O-])ccc3[nH]2)s1,inactive,rank1_confidence-0.47.sdf
CHEMBL1443048,Cc1ccccc1Cn1cc(NC(=O)c2nn(C)cc2Cl)cn1,inactive,rank1_confidence-0.52.sdf
CHEMBL318727,Cc1ccccc1-n1c(=O)n(Cc2ccco2)c(=O)c2[nH]cnc21,inactive,rank1_confidence-0.92.sdf
CHEMBL1498147,C=CCN1C(=O)S/C(=C\c2ccc3c(c2)n(C)c(=O)n3C)C1=O,inactive,rank1_confidence-0.64.sdf
CHEMBL1492458,N=c1c(C(=O)NCC2CCCO2)cc2c(=O)n3ccccc3nc2n1Cc1ccc(Cl)cc1,inactive,rank1_confidence-1.74.sdf
CHEMBL1730189,CN(Cc1ccc(Cl)c(Cl)c1)C(=O)c1cccc(S(=O)(=O)N2CCN(Cc3ccccc3)CC2)c1,active,rank1_confidence-1.09.sdf
CHEMBL1446040,C=CCN=C(S)Nc1cc(C)ccn1,active,rank1_confidence-0.54.sdf
CHEMBL1606556,O=C(CCCOc1ccccc1)Nc1ccc2c(c1)OCCO2,inactive,rank1_confidence-0.59.sdf
CHEMBL1346507,O=C(NCCn1cc(SCc2ccccc2)c2ccccc21)c1c(F)cccc1F,active,rank1_confidence-1.59.sdf
CHEMBL1454970,O=C(Nc1ccccc1F)NC1CCN(Cc2nnnn2Cc2ccc(F)cc2)CC1,inactive,rank1_confidence-0.68.sdf
CHEMBL1309709,COc1cc(/C=C/c2c([N+](=O)[O-])c(=O)n(C)c(=O)n2C)cc(OC)c1OC,inactive,rank1_confidence-0.54.sdf
CHEMBL1501116,COc1ccc(-c2nn(CCC#N)cc2C(=O)Nc2ccc(C(C)=O)cc2)cc1[N+](=O)[O-],inactive,rank1_confidence-1.08.sdf
CHEMBL1452238,O=C(c1ccco1)N1CCN(CC(=O)N(C2CCCCC2)C2CCS(=O)(=O)C2)CC1,inactive,rank1_confidence-0.78.sdf
CHEMBL1482750,CCCCOc1ccc2c(c1)C(=O)c1cc(O)ccc1-2,inactive,rank1_confidence-0.85.sdf
CHEMBL1466186,O=C(Nc1cccc(C(F)(F)F)c1)Oc1ccc(Cl)c2cccnc12,active,rank1_confidence-0.73.sdf
CHEMBL1478466,COCC(=O)Nc1nc2n(n1)C(c1ccccc1)CC(c1ccc(OC)cc1)N2,inactive,rank1_confidence-0.57.sdf
CHEMBL1713389,CCN1C(=O)CC(NNC(=O)c2ccc(Cl)cc2)C1=O,inactive,rank1_confidence-0.21.sdf
CHEMBL1439522,COc1ccc(/C(O)=C/c2nc3ccccc3n(-c3ccccc3)c2=O)cc1,inactive,rank1_confidence-0.63.sdf
CHEMBL1545103,Cc1ccc(OC(=O)c2ccc3nc(C)sc3c2)cc1,inactive,rank1_confidence-0.56.sdf
CHEMBL1714312,CCOC(=O)c1nc(Nc2ccccc2C)c2ccccc2n1,inactive,rank1_confidence-0.64.sdf
CHEMBL1590082,Cc1csc2nc(COC(=O)c3cccc(N(C)C)c3)cc(=O)n12,inactive,rank1_confidence-0.43.sdf
CHEMBL1882655,N#Cc1c(N)n(-c2ccc(N)cc2)c2nc3ccccc3nc12,inactive,rank1_confidence-0.03.sdf
CHEMBL1371861,O=C(NCc1nnc(SCC(=O)N2CCCC2)o1)c1ccco1,inactive,rank1_confidence-0.57.sdf
CHEMBL1727293,COc1ccc(SCCCn2c(=O)c3c(ncn3C)n(C)c2=O)cc1,inactive,rank1_confidence-0.50.sdf
CHEMBL1327120,CCOC(=O)/C=C/C(=O)OCC(=O)Nc1cccc(Cl)c1Cl,inactive,rank1_confidence-0.72.sdf
CHEMBL1519098,CC(C)(C)c1ccc(OCCCC(=O)Nc2cccc(S(=O)(=O)N3CCOCC3)c2)cc1,active,rank1_confidence-0.60.sdf
CHEMBL1596862,CS(=O)(=O)c1ccc(Cl)c(NC(=O)COC(=O)c2c(Cl)cccc2Cl)c1,inactive,rank1_confidence-0.90.sdf
CHEMBL1569757,C=CCOC(=O)C1=C[C@@H](c2cn(C(C)=O)c3ccccc23)C[C@@H](OCCCCO)O1,inactive,rank1_confidence-0.71.sdf
CHEMBL3208409,CCOC(=O)/C(=N\Nc1cc(Cl)ccc1Cl)N1CCN(C)CC1,active,rank1_confidence-0.85.sdf
CHEMBL580727,CCC(=O)NC(c1ccco1)c1cc(Cl)c2cccnc2c1O,active,rank1_confidence-1.04.sdf
CHEMBL3196409,Cn1cccc1/C=N/NC(=O)c1ccc[n+]([O-])c1,inactive,rank1_confidence-1.58.sdf
CHEMBL1873559,Cc1cc(C)cc(NC(=O)CCN2C(=O)c3ccccc3S2(=O)=O)c1,inactive,rank1_confidence-1.24.sdf
CHEMBL1599776,COC(=O)c1cn(NC(=O)c2cc([N+](=O)[O-])ccc2F)c(=O)c2ccccc12,active,rank1_confidence-0.69.sdf
CHEMBL1321166,CCCN1C(=O)COc2ccc(-c3nnc(O)c4ccccc34)cc21,inactive,rank1_confidence-0.67.sdf
CHEMBL1546004,Cc1cc(C(=O)COc2nncc3ccccc23)c(C)n1C,inactive,rank1_confidence-0.58.sdf
CHEMBL1419934,COc1ccc2c(C)c(C(=O)NCC(C)O)oc2c1OC,inactive,rank1_confidence-1.28.sdf
CHEMBL3211786,COc1ccc(/C=N/NC(=O)CCC(=O)Nc2ccccc2)cc1OC,inactive,rank1_confidence-0.72.sdf
CHEMBL1508579,CC1CCc2c(nc3ncnn3c2Nc2ccc(OC(F)(F)F)cc2)C1,active,rank1_confidence-0.57.sdf
CHEMBL1409913,CCC(CC)NC(=O)c1cccc([N+](=O)[O-])c1C,inactive,rank1_confidence-1.73.sdf
CHEMBL3193639,Cc1c(/N=C2\C=CC(=O)c3ccccc32)c(=O)n(-c2ccccc2)n1C,inactive,rank1_confidence-0.76.sdf
CHEMBL1536791,CSc1nnc(C)c(/C=C/Nc2ccc(F)cc2F)n1,inactive,rank1_confidence-0.82.sdf
CHEMBL1336718,COc1ccc(C2=NO[C@@H]3C(=O)N(c4c(C)cccc4C)C(=O)[C@H]23)cc1OC,inactive,rank1_confidence-1.17.sdf
CHEMBL1507119,COc1ccc(CCNC(=O)CN2c3cccc4cccc(c34)S2(=O)=O)cc1OC,inactive,rank1_confidence-1.66.sdf
CHEMBL1349358,COc1cc2nc(Cl)nc(N3CCCCC3)c2cc1OC,inactive,rank1_confidence-0.41.sdf
CHEMBL1332842,CCOc1ccc2c(c1)nc(S)n2C,inactive,rank1_confidence-0.37.sdf
CHEMBL1418694,COCC1CCCCN1C(=O)c1ccc2nc(Cc3ccc(OC)c(OC)c3)oc2c1,inactive,rank1_confidence-1.20.sdf
CHEMBL1548375,CC(=O)Nc1cccc(Oc2ccc3c(c2)C(=O)NC3=O)c1,inactive,rank1_confidence-0.65.sdf
CHEMBL3213468,COc1ccc(C(=O)N/N=C2/SCC(=O)N2Cc2ccc3c(c2)OCO3)cc1OC,inactive,rank1_confidence-0.62.sdf
CHEMBL1532722,CCn1ncc(C2=NOC(C(=O)Nc3ccc4c(c3)OCO4)C2)c1C,inactive,rank1_confidence-0.53.sdf
CHEMBL1592018,COc1ccc(Cl)cc1S(=O)(=O)N1CCN(C(=O)c2cc(-c3ccc(Br)cc3)n[nH]2)CC1,active,rank1_confidence-0.74.sdf
CHEMBL1531999,CCCCNCC1C(Oc2ccc(Cl)cc2)C(=O)N1c1ccccc1C.Cl,active,rank1_confidence-1.39.sdf
